LON,LAT,EDO,CLAVE,ESTACION,may-24
-102.251667,22.438889,ZAC,LMOZC,"Luis Moya, Zac.",37
-103.383333,22.836667,ZAC,LOBZC,"Manuel Felgueres, Zac.",5.3
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0.01
-103.443056,24.2875,ZAC,MGAZC,"Miguel Auza, Zac.",0
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",0
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",1.3
-102.845556,21.3575,ZAC,NCTZC,"Nochistlán, Zac.",23.8
-102.615,24.983056,ZAC,NTAZC,"Nuevo Tampico, Zac.",0.9
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",4.5
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",2
-101.399167,22.117778,ZAC,PINZC,"Pino Suárez, Zac.",8.9
-102.903611,21.711111,ZAC,PMOZC,"Los Moraleños, Zac.",0
-103.025833,23.816944,ZAC,RGRZC,"Río Grande, Zac.",0
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",0.73
-103.506667,24.288611,ZAC,SGOZC,"Santiago, Zac.",0.01
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",0.8
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",0.01
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",0.02
-102.859167,22.120833,ZAC,TAYZC,"Ing. Julián Adame Alatorre, Zac.",3.11
-103.88,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",3
-103.461944,21.468611,ZAC,TGOZC,"Teúl de González Ortega, Zac.",7
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",9.8
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",8.52
-102.871944,22.097778,ZAC,TYHZC,"Tayahua, Zac.",4
-101.715833,22.347222,ZAC,VHGZC,"Villa Hidalgo, Zac.",0.01
-103.337778,21.604722,ZAC,VILZC,"José María Morelos, Zac.",24.51
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",0
-102.566389,22.778333,ZAC,ZACATECASob,"Observatorio de Zacatecas, Zac. SMN*",0
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",1.5
