Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2024,21,Puebla,117,Tecamachalco,3,Quecholac,65,General Felipe Ángeles,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,134,125,0,1857.5,14.86,3639.91,6761132.83
2024,21,Puebla,117,Tecamachalco,3,Quecholac,65,General Felipe Ángeles,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,202,202,0,4264.22,21.11,4201.56,17916376.18
2024,21,Puebla,117,Tecamachalco,3,Quecholac,65,General Felipe Ángeles,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,50,25,0,523,20.92,5640.41,2949934.43
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,8,8,0,119.2,14.9,4689.58,558997.94
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,4.25,4.25,0,56.95,13.4,6258.95,356447.2
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,8.5,8.5,0,153,18,5416.15,828670.95
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,5,5,0,91,18.2,4576.79,416487.89
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,4,4,0,100.4,25.1,4032.93,404906.17
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,8.75,8.75,0,224.53,25.66,3742.21,840238.41
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,4,4,0,141.2,35.3,3950.06,557748.47
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,8,8,0,95.68,11.96,6623.8,633765.18
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,2,2,0,23.56,11.78,4452.04,104890.06
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,9,9,0,70.56,7.84,6733.9,475143.98
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,7,7,0,9.03,1.29,16200,146286
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,20,20,0,25.4,1.27,15600,396240
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,7110000,Haba verde,4,4,0,15.68,3.92,6600,103488
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,6,6,0,139.68,23.28,3793.33,529852.33
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,12,12,0,294.96,24.58,3666.38,1081435.44
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,130,130,0,587.6,4.52,6268.31,3683258.96
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),4.5,4.5,0,804.02,178.67,7337.16,5899223.38
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,9,9,0,140.58,15.62,4682.55,658272.88
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,17,17,0,12.75,0.75,14900,189975
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,139,139,0,183.48,1.32,6000,1100880
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,1,1,0,1.21,1.21,6200,7502
2024,21,Puebla,117,Tecamachalco,3,Quecholac,97,Mixtla,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,60,60,0,4999.8,83.33,567.25,2836136.55
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,165,165,0,4702.5,28.5,606.91,2853994.28
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,13,13,0,320.97,24.69,4270.26,1370625.35
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,205,205,0,3064.75,14.95,5228.78,16024903.51
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,20,20,0,310,15.5,6939.76,2151327.03
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,88,88,0,1201.2,13.65,6127.54,7360401.05
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,22,22,0,182.6,8.3,6256.68,1142469.77
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,96,96,0,1776,18.5,5572.7,9897115.2
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),105,105,0,5208,49.6,2990.13,15572597.04
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,21,21,0,396.9,18.9,4583.88,1819341.97
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6610000,Elote,121,121,0,2743.07,22.67,2688.38,7374414.53
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,380,380,0,950,2.5,16426.76,15605422
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,50,50,0,475,9.5,6649.86,3158683.5
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,92,92,0,2300,25,3961.33,9111059
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,52,52,0,1352,26,3799.69,5137180.88
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,17,17,0,272,16,4147.81,1128204.32
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,68,68,0,2550,37.5,3870.07,9868678.5
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,22,22,0,395.56,17.98,3989.99,1578280.44
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5220000,Alhelí,68,68,0,612,9,6993.53,4280040.36
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5340000,Amaranto,8.5,8.5,0,12.75,1.5,8710.78,111062.45
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,90,90,0,2520,28,688.85,1735902
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,30,30,0,744.9,24.83,5337.79,3976119.77
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,635,635,0,11944.35,18.81,4798.33,57312932.94
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,90,90,0,2194.2,24.38,5758.23,12634699.85
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,95,95,0,1104.85,11.63,6773.43,7483624.14
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,25,25,0,147.5,5.9,7391.1,1090187.25
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,70,70,0,385,5.5,12263.6,4721486
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,135,135,0,1694.25,12.55,4327.22,7331392.49
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),52,52,0,2435.16,46.83,3378.76,8227821.2
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,25,25,0,466,18.64,4835.87,2253515.42
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,50,50,0,432,8.64,6759.47,2920091.04
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,552,552,0,12657.36,22.93,3065.8,38804934.29
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6630000,Epazote,9.8,9.8,0,125.73,12.83,3897.1,489982.38
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,28,28,0,503.44,17.98,3775.12,1900546.41
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,75,75,0,97.5,1.3,16076.92,1567499.7
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,201,201,0,243.21,1.21,15700,3818397
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,7110000,Haba verde,287,287,0,1205.4,4.2,6656.02,8023166.51
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,163,163,0,4055.44,24.88,3890.53,15777810.98
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,1020,1020,0,4620.6,4.53,6481.82,29949897.49
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,120,120,0,792,6.6,5782.58,4579803.36
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,7840000,Napa,18,18,0,426.96,23.72,4345.85,1855504.12
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,7930000,Nube,48,48,0,395.04,8.23,7197.7,2843379.41
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,8440000,Poro (leek),16,16,0,236.96,14.81,7569.97,1793780.09
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,160,160,0,3256,20.35,4131.76,13453010.56
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,8850000,Statice,20,20,0,187.6,9.38,7102.8,1332485.28
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),12.5,12.5,0,2435,194.8,7534.26,18345923.1
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,78,78,0,1123.98,14.41,4529.9,5091517
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,9050000,Trigo grano,5,5,0,10.9,2.18,5600,61040
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,59,59,0,1967.06,33.34,3538.92,6961267.98
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,133,133,0,1239.56,9.32,7430,9209930.8
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,38,38,0,56.62,1.49,6800,385016
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,127,127,0,90.17,0.71,15129.66,1364241.44
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,302,302,0,202.34,0.67,15213.1,3078218.65
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1720,1720,0,1444.8,0.84,15073.46,21778135.01
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7100000,Haba grano,50,50,0,44.5,0.89,18217.95,810698.78
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7110000,Haba verde,270,270,0,747.9,2.77,6878.58,5144489.98
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,9900,9900,0,12771,1.29,6200,79180200
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,74,74,0,76.22,1.03,6500,495430
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,870,870,0,72001.2,82.76,573.49,41291968.19
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,10.5,10,0,72,7.2,14733.75,1060830
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,5.7,1.7,0,11.78,6.93,16625.59,195849.45
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,2.5,1.5,0,22.67,15.11,3508.81,79527.18
2024,21,Puebla,117,Tecamachalco,3,Quecholac,110,Palmar de Bravo,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,2.9,1.9,0,38.67,20.35,4277.35,165383.86
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,26,26,0,267.8,10.3,3506.99,939171.92
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5220000,Alhelí,30,30,0,311.7,10.39,7600.83,2369178.71
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,36,36,0,1018.8,28.3,599.01,610271.39
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,41,41,0,1008.19,24.59,4233.51,4268182.45
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,180,180,0,2700,15,4972.49,13425723
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,74,74,0,1147,15.5,6548.31,7510908.38
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,128,128,0,1747.2,13.65,6286.46,10983702.91
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,155,155,0,2867.5,18.5,5498.53,15767034.78
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),123,123,0,6113.1,49.7,3088.43,18879881.43
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,33,33,0,623.7,18.9,4596.75,2866992.98
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,32,32,0,387.52,12.11,3490.77,1352743.19
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,21,21,0,199.5,9.5,6670.98,1330860.51
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,41.75,41.75,0,1055.02,25.27,4010.55,4231210.46
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,183,183,0,4721.4,25.8,3774.25,17819743.95
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,7780000,Nabo,4.5,4.5,0,76.5,17,3182.33,243448.25
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,7930000,Nube,33,33,0,303.6,9.2,7465.58,2266550.09
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),20.5,20.5,0,287,14,6961.55,1997964.85
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,160,160,0,2160,13.5,3258.26,7037841.6
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,8850000,Statice,130,130,0,1352,10.4,4692.62,6344422.24
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,126,126,0,4662,37,3574.9,16666183.8
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,27,27,0,761.4,28.2,654.32,498199.25
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,70,70,0,1546.3,22.09,5401.29,8352014.73
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,235,235,0,4453.25,18.95,4980.98,22181549.19
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,128,128,0,3153.92,24.64,5661.21,17855015.46
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,45,45,0,1003.95,22.31,8000,8031600
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,88,88,0,1004.96,11.42,6752.8,6786293.89
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,45,45,0,243.9,5.42,11751.67,2866232.31
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,89,89,0,1076.01,12.09,4394.26,4728267.7
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),190,190,0,8863.5,46.65,3427.95,30383634.83
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,30,30,0,528.9,17.63,4862.74,2571903.19
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6630000,Epazote,12.5,12.5,0,158.63,12.69,3784.68,600363.79
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,91,91,0,118.3,1.3,16093.83,1903900.09
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,226,226,0,287.02,1.27,15800,4534916
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7110000,Haba verde,22,22,0,86.02,3.91,6649.3,571972.79
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,180,180,0,4609.8,25.61,3878.96,17881229.81
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,68,68,0,1655.8,24.35,3870.23,6408326.83
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,8.5,8.5,0,511.02,60.12,762.99,389903.15
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,750,750,0,3367.5,4.49,6455.72,21739637.1
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7780000,Nabo,7.5,7.5,0,125.03,16.67,3380.64,422681.42
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7840000,Napa,20,20,0,489.6,24.48,4351.1,2130298.56
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,7930000,Nube,52,52,0,435.76,8.38,7173.59,3125963.58
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,8440000,Poro (leek),37,37,0,533.91,14.43,7577.13,4045505.48
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,144,144,0,2946.24,20.46,4099.03,12076726.15
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),17,17,0,3315,195,7922.1,26261761.5
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,550,550,0,8728.5,15.87,4683.45,40879493.33
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,239,239,0,7683.85,32.15,3693.7,28381836.75
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,55,55,0,508.75,9.25,7450,3790187.5
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,450,450,0,328.5,0.73,15200.16,4993252.56
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,420,420,0,327.6,0.78,15148.15,4962533.94
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,25,25,0,32.5,1.3,5700,185250
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2235,2235,0,2972.55,1.33,6300,18727065
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,5,5,0,5.65,1.13,6500,36725
2024,21,Puebla,117,Tecamachalco,3,Quecholac,115,Quecholac,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,110,110,0,8900.1,80.91,574.04,5109013.4
